date,id,name,y_items,y_actual_cost,total_list_size
2015-01-01,P84020,"PEEL HALL MEDICAL CENTRE",569,2454.43,8378
2015-01-01,P84019,"VALENTINE MEDICAL CENTRE",728,3957.68,10519
2015-01-01,P84043,"CORNISHWAY GROUP PRACTICE",616,3267.22,8832
2015-01-01,P84021,"THE MAPLES MEDICAL CENTRE",541,2589.15,7724
2015-01-01,P84631,"ARTANE MEDICAL CENTRE",140,828.8,1996
2015-01-01,P84047,"DROYLSDEN RD FAMILY PRACTICE",348,2678.57,4853
2015-01-01,P84679,"WILLOWBANK SURGERY",121,608.54,1628
2015-01-01,P84051,"EASTLANDS MEDICAL CENTRE",396,1970.76,5288
2015-01-01,P84040,"CONRAN MEDICAL CENTRE",373,1895.89,4977
2015-01-01,P84032,"DRS HANIF & BANNURU",492,2077.08,6482
2015-01-01,P84045,"THE PARK MEDICAL CENTRE",395,1609.09,5114
2015-01-01,P84066,"DAVID MEDICAL CENTRE",330,1190.7,4146
2015-01-01,P84067,"HAZELDENE MEDICAL CENTRE",526,2619.73,6571
2015-01-01,P84048,"TREGENNA GROUP PRACTICE",531,2011.7,6570
2015-01-01,P84059,"LIME SQUARE MEDICAL CENTRE",467,2064.8,5728
2015-01-01,P84041,"CORNERSTONE FAMILY PRACTICE",505,2487.55,6118
2015-01-01,P84672,"WOODLANDS MEDICAL PRACTICE",260,977.23,3058
2015-01-01,Y02849,"CITY HEALTH CENTRE",662,2494.95,7461
2015-01-01,P84028,"GORTON MEDICAL CENTRE",737,2766.01,8257
2015-01-01,P84055,"MERSEYBANK SURGERY",242,1127.24,2593
2015-01-01,P84025,"ST GEORGE'S MEDICAL CENTRE",672,3172.92,7065
2015-01-01,P84029,"BENCHILL MEDICAL PRACTICE",918,4927.23,9432
2015-01-01,P84049,"THE AVENUE MEDICAL CENTRE",1050,4389.12,9872
2015-01-01,P84024,"BOWLAND MEDICAL PRACTICE",814,4385.35,7558
2015-01-01,P84014,"RK MEDICAL PRACTICE",466,1852.2,4300
2015-01-01,Y02890,"HAWTHORN MC",475,2110.35,4076
2015-02-01,P84605,"FERNCLOUGH SURGERY",1,1.53,2159
2015-02-01,P84683,"THE DOC'S SURGERY",131,717.18,6360
2015-02-01,P84623,"ALEESHAN MEDICAL CENTRE",30,70.87,1304
2015-02-01,P84005,"THE VALLANCE CENTRE",174,693.4,7190
2015-02-01,P84072,"THE ROBERT DARBISHIRE PRACTICE",539,2411.97,19797
2015-02-01,P84039,"THE RANGE MEDICAL CENTRE",229,1323.43,8179
2015-02-01,P84630,"THE ARCH MEDICAL PRACTICE",370,2352.66,12762
2015-02-01,P84639,"FALLOWFIELD MEDICAL CENTRE",63,380.92,2118
2015-02-01,Y02325,"CHARLESTOWN MD",101,540.31,3279
2015-02-01,P84026,"DICKENSON ROAD MEDICAL CENTRE",196,870.84,6361
2015-02-01,P84034,"BARLOW MEDICAL CENTRE",422,2615.08,13439
2015-02-01,P84689,"LONGSIGHT MEDICAL PRACTICE",152,981.18,4833
2015-02-01,P84669,"CORNBROOK MEDICAL PRACTICE",325,2135.32,10298
2015-02-01,P84650,"THE ALEXANDRA PRACTICE",188,849.62,5895
2015-02-01,P84009,"AILSA CRAIG MEDICAL CENTRE",299,2090.2,9336
2015-02-01,P84068,"CHORLTON FAMILY PRACTICE",323,2151.37,9731
2015-02-01,P84635,"THE WHITSWOOD PRACTICE",120,603.16,3523
2015-02-01,P84038,"ASHVILLE SURGERY",272,1955.16,7955
2015-02-01,P84010,"THE BORCHARDT MEDICAL CENTRE",383,2058.63,11029
2015-02-01,P84027,"WEST POINT MEDICAL CENTRE",265,1396.57,7232
2015-02-01,P84616,"MANCHESTER MEDICAL",249,988.34,6539
2015-02-01,P84033,"BEACON MEDICAL CENTRE",148,740.91,3834
2015-02-01,P84023,"SURREY LODGE PRACTICE",324,1837.43,8320
2015-02-01,Y02520,"SIMPSON MEDICAL PRACTICE",192,1544.03,4870
2015-02-01,P84062,"BROOKDALE SURGERY",112,576.27,2825
2015-02-01,P84035,"BODEY MEDICAL CENTRE",658,3299.89,16592
2015-02-01,P84665,"AL-SHIFA MEDICAL CENTRE",113,394.17,2775
2015-02-01,P84050,"MOUNT ROAD SURGERY",298,1732,7277
2015-02-01,P84030,"NEW COLLEGIATE MEDICAL CENTRE",544,3758.6,13073
2015-02-01,P84017,"LADYBARN GROUP PRACTICE",429,2496.67,10268
2015-02-01,P84037,"DR CUNNINGHAM & PARTNERS",289,1383.02,6913
2015-02-01,P84053,"ASHCROFT SURGERY",335,2629.89,7974
2015-02-01,P84684,"JOLLY MEDICAL CENTRE",136,657.91,3170
2015-02-01,P84042,"FLORENCE HOUSE MEDICAL PRACTICE",339,1624.18,7881
2015-02-01,P84652,"CORKLAND ROAD MEDICAL PRACTICE",299,1960.63,6883
2015-02-01,P84074,"WELLFIELD MEDICAL CENTRE",420,2206.12,9588
2015-02-01,P84682,"BURNAGE HEALTHCARE PRACTICE",102,468.24,2308
2015-02-01,P84004,"FIVE OAKS FAMILIY PRACTICE",394,2419.17,8814
2015-02-01,P84611,"DR CHIU, KOH AND GAN",264,1412.14,5842
2015-02-01,P84676,"OSWALD ROAD MEDICAL PRACTICE",204,1000.12,4495
2015-02-01,Y02960,"NEW BANK HEALTH",226,1270.45,4977
2015-02-01,P84018,"MAULDETH MEDICAL CENTRE",273,1501.09,5991
2015-02-01,P84061,"BROOKLANDS MEDICAL PRACTICE",255,1622.23,5543
2015-02-01,P84056,"PRINCESS ROAD SURGERY",209,923.49,4505
2015-02-01,P84071,"WILBRAHAM SURGERY",199,955.37,4196
2015-02-01,P84673,"ANCOATS URBAN VILLAGE MEDICAL PRACTICE",442,2280.35,9316
2015-02-01,P84064,"NEW ISLINGTON MEDICAL CENTRE",186,767.44,3887
2015-02-01,P84626,"WILMSLOW ROAD SURGERY",225,899.31,4654
2015-02-01,P84046,"CHEETHAM HILL PRIMARY CARE CENTRE",483,2522.5,9720
2015-02-01,P84065,"THE SINGH MEDICAL PRACTICE",189,953.43,3699
2015-02-01,P84070,"NEWTON HEATH MEDICAL CENTRE",286,1268.03,5452
2015-02-01,P84640,"QUEENS MEDICAL CENTRE",163,1309.91,3100
2015-02-01,P84637,"DR KHAN'S PRACTICE",135,671.51,2559
2015-02-01,P84678,"DIDSBURY MEDICAL CENTRE - DR WHITAKER",698,3637.78,13170
2015-02-01,P84645,"PARK VIEW MEDICAL CENTRE",344,2269.83,6236
2015-02-01,P84627,"DR TIWARI'S PRACTICE",103,635.57,1862
2015-02-01,P84651,"NORTHERN MOOR MEDICAL PRACTICE",164,939.08,2953
2015-02-01,P84032,"DRS HANIF & BANNURU",360,1728.45,6482
2015-02-01,P84051,"EASTLANDS MEDICAL CENTRE",294,1695.48,5288
2015-02-01,P84040,"CONRAN MEDICAL CENTRE",279,1330.16,4977
2015-02-01,P84644,"PARKSIDE SURGERY",218,1156.12,3872
2015-02-01,P84012,"NORTHENDEN GROUP PRACTICE",625,3230.8,11016
2015-02-01,P84690,"DAM HEAD MEDICAL CENTRE",151,567.92,2640
2015-02-01,P84052,"WEST GORTON MEDICAL PRACTICE",362,1542.5,6322
2015-02-01,P84631,"ARTANE MEDICAL CENTRE",116,817.73,1996
2015-02-01,P84022,"KINGSWAY MEDICAL PRACTICE",344,1659.6,5831
2015-02-01,P84043,"CORNISHWAY GROUP PRACTICE",524,2737.08,8832
2015-02-01,P84019,"VALENTINE MEDICAL CENTRE",632,3743.54,10519
2015-02-01,P84020,"PEEL HALL MEDICAL CENTRE",505,2880.64,8378
2015-02-01,P84066,"DAVID MEDICAL CENTRE",251,1152.04,4146
2015-02-01,P84663,"THE NEVILLE FAMILY CENTRE",249,3669.84,4028
2015-02-01,P84016,"LEVENSHULME MEDICAL PRACTICE",426,2746.76,6889
2015-02-01,P84054,"WHITLEY ROAD MEDICAL CENTRE",409,1807.36,6599
2015-02-01,Y01695,"MP VICTORIA MILL",152,902.19,2438
2015-02-01,P84067,"HAZELDENE MEDICAL CENTRE",414,2555.37,6571
2015-02-01,P84047,"DROYLSDEN RD FAMILY PRACTICE",308,1655.98,4853
2015-02-01,P84048,"TREGENNA GROUP PRACTICE",423,1911.85,6570
2015-02-01,P84021,"THE MAPLES MEDICAL CENTRE",504,3358.63,7724
2015-02-01,P84059,"LIME SQUARE MEDICAL CENTRE",391,1896.62,5728
2015-02-01,Y02849,"CITY HEALTH CENTRE",512,2127.06,7461
2015-02-01,P84025,"ST GEORGE'S MEDICAL CENTRE",489,2366.76,7065
2015-02-01,P84041,"CORNERSTONE FAMILY PRACTICE",430,2497.42,6118
2015-02-01,P84045,"THE PARK MEDICAL CENTRE",376,1934.05,5114
2015-02-01,P84028,"GORTON MEDICAL CENTRE",633,2470.32,8257
2015-02-01,P84672,"WOODLANDS MEDICAL PRACTICE",235,1284.99,3058
2015-02-01,P84679,"WILLOWBANK SURGERY",126,507.05,1628
2015-02-01,P84055,"MERSEYBANK SURGERY",213,1430.72,2593
2015-02-01,P84049,"THE AVENUE MEDICAL CENTRE",829,3894.98,9872
2015-02-01,P84029,"BENCHILL MEDICAL PRACTICE",797,5097.75,9432
2015-02-01,P84024,"BOWLAND MEDICAL PRACTICE",700,4766.24,7558
2015-02-01,P84014,"RK MEDICAL PRACTICE",413,1572.35,4300
2015-02-01,Y02890,"HAWTHORN MC",472,2355.2,4076
2015-03-01,P84605,"FERNCLOUGH SURGERY",3,17.55,2159
2015-03-01,P84627,"DR TIWARI'S PRACTICE",6,15.29,1862
2015-03-01,P84062,"BROOKDALE SURGERY",42,330.25,2825
2015-03-01,P84623,"ALEESHAN MEDICAL CENTRE",31,60.54,1304
2015-03-01,P84683,"THE DOC'S SURGERY",157,1154.94,6360
2015-03-01,P84005,"THE VALLANCE CENTRE",193,836.27,7190
2015-03-01,P84072,"THE ROBERT DARBISHIRE PRACTICE",574,3069.36,19797
2015-03-01,Y02325,"CHARLESTOWN MD",100,374.23,3279
2015-03-01,P84630,"THE ARCH MEDICAL PRACTICE",392,2537.87,12762
2015-03-01,P84039,"THE RANGE MEDICAL CENTRE",257,1460.33,8179
2015-03-01,P84010,"THE BORCHARDT MEDICAL CENTRE",355,1926.93,11029
2015-03-01,P84068,"CHORLTON FAMILY PRACTICE",315,1792.72,9731
2015-03-01,P84669,"CORNBROOK MEDICAL PRACTICE",339,1694.47,10298
2015-03-01,P84639,"FALLOWFIELD MEDICAL CENTRE",71,439.2,2118
2015-03-01,P84038,"ASHVILLE SURGERY",271,2043.33,7955
2015-03-01,P84026,"DICKENSON ROAD MEDICAL CENTRE",222,930.33,6361
2015-03-01,P84650,"THE ALEXANDRA PRACTICE",209,1182.61,5895
2015-03-01,P84018,"MAULDETH MEDICAL CENTRE",224,1421.22,5991
2015-03-01,P84689,"LONGSIGHT MEDICAL PRACTICE",184,950.36,4833
2015-03-01,P84034,"BARLOW MEDICAL CENTRE",516,3580.77,13439
2015-03-01,P84682,"BURNAGE HEALTHCARE PRACTICE",91,305.95,2308
2015-03-01,Y02960,"NEW BANK HEALTH",197,1378.45,4977
2015-03-01,P84009,"AILSA CRAIG MEDICAL CENTRE",382,2175.14,9336
2015-03-01,P84676,"OSWALD ROAD MEDICAL PRACTICE",185,815.88,4495
2015-03-01,P84035,"BODEY MEDICAL CENTRE",686,4184.25,16592
2015-03-01,P84023,"SURREY LODGE PRACTICE",353,1703.4,8320
2015-03-01,P84665,"AL-SHIFA MEDICAL CENTRE",121,580.46,2775
2015-03-01,P84030,"NEW COLLEGIATE MEDICAL CENTRE",577,4136.9,13073
2015-03-01,P84033,"BEACON MEDICAL CENTRE",171,981.93,3834
2015-03-01,P84027,"WEST POINT MEDICAL CENTRE",323,1580.73,7232
2015-03-01,P84616,"MANCHESTER MEDICAL",296,1147.21,6539
2015-03-01,P84017,"LADYBARN GROUP PRACTICE",470,3147.02,10268
2015-03-01,P84037,"DR CUNNINGHAM & PARTNERS",318,1546.05,6913
2015-03-01,P84635,"THE WHITSWOOD PRACTICE",163,992.49,3523
2015-03-01,P84652,"CORKLAND ROAD MEDICAL PRACTICE",319,3072.1,6883
2015-03-01,P84042,"FLORENCE HOUSE MEDICAL PRACTICE",366,1653.58,7881
2015-03-01,Y02520,"SIMPSON MEDICAL PRACTICE",228,1439.7,4870
2015-03-01,P84046,"CHEETHAM HILL PRIMARY CARE CENTRE",457,2624.65,9720
2015-03-01,P84004,"FIVE OAKS FAMILIY PRACTICE",423,3512.08,8814
2015-03-01,P84673,"ANCOATS URBAN VILLAGE MEDICAL PRACTICE",451,2680.18,9316
2015-03-01,P84053,"ASHCROFT SURGERY",389,2987.47,7974
2015-03-01,P84684,"JOLLY MEDICAL CENTRE",157,660.13,3170
2015-03-01,P84050,"MOUNT ROAD SURGERY",361,1876.45,7277
2015-03-01,P84064,"NEW ISLINGTON MEDICAL CENTRE",193,1456.77,3887
2015-03-01,P84640,"QUEENS MEDICAL CENTRE",155,853.79,3100
2015-03-01,P84611,"DR CHIU, KOH AND GAN",297,1568.37,5842
2015-03-01,Y01695,"MP VICTORIA MILL",124,3060.26,2438
2015-03-01,P84074,"WELLFIELD MEDICAL CENTRE",494,2898.32,9588
2015-03-01,P84065,"THE SINGH MEDICAL PRACTICE",199,895.22,3699
2015-03-01,P84061,"BROOKLANDS MEDICAL PRACTICE",299,1648.74,5543
2015-03-01,P84626,"WILMSLOW ROAD SURGERY",256,1134.98,4654
2015-03-01,P84056,"PRINCESS ROAD SURGERY",253,940.38,4505
2015-03-01,P84070,"NEWTON HEATH MEDICAL CENTRE",319,1419.22,5452
2015-03-01,P84651,"NORTHERN MOOR MEDICAL PRACTICE",175,943.64,2953
2015-03-01,P84022,"KINGSWAY MEDICAL PRACTICE",346,1755.66,5831
2015-03-01,P84043,"CORNISHWAY GROUP PRACTICE",526,2889.64,8832
2015-03-01,P84071,"WILBRAHAM SURGERY",250,1456.61,4196
2015-03-01,P84678,"DIDSBURY MEDICAL CENTRE - DR WHITAKER",794,4578.38,13170
2015-03-01,P84021,"THE MAPLES MEDICAL CENTRE",466,2518.03,7724
2015-03-01,P84016,"LEVENSHULME MEDICAL PRACTICE",418,2217.15,6889
2015-03-01,P84644,"PARKSIDE SURGERY",240,1253.51,3872
2015-03-01,P84663,"THE NEVILLE FAMILY CENTRE",254,3715.84,4028
2015-03-01,P84040,"CONRAN MEDICAL CENTRE",318,1760.91,4977
2015-03-01,P84054,"WHITLEY ROAD MEDICAL CENTRE",434,2000.59,6599
2015-03-01,P84019,"VALENTINE MEDICAL CENTRE",697,4978.12,10519
2015-03-01,P84052,"WEST GORTON MEDICAL PRACTICE",421,1807.92,6322
2015-03-01,P84637,"DR KHAN'S PRACTICE",171,700.53,2559
2015-03-01,P84631,"ARTANE MEDICAL CENTRE",134,991.77,1996
2015-03-01,P84645,"PARK VIEW MEDICAL CENTRE",421,2743.13,6236
2015-03-01,P84012,"NORTHENDEN GROUP PRACTICE",763,4077.88,11016
2015-03-01,P84032,"DRS HANIF & BANNURU",457,2085.32,6482
2015-03-01,P84051,"EASTLANDS MEDICAL CENTRE",373,1796.46,5288
2015-03-01,P84066,"DAVID MEDICAL CENTRE",293,1339.67,4146
2015-03-01,P84067,"HAZELDENE MEDICAL CENTRE",468,2909.25,6571
2015-03-01,P84672,"WOODLANDS MEDICAL PRACTICE",224,1166.97,3058
2015-03-01,P84048,"TREGENNA GROUP PRACTICE",482,2048.19,6570
2015-03-01,P84020,"PEEL HALL MEDICAL CENTRE",619,3211.74,8378
2015-03-01,P84047,"DROYLSDEN RD FAMILY PRACTICE",363,1598.96,4853
2015-03-01,P84690,"DAM HEAD MEDICAL CENTRE",198,860.42,2640
2015-03-01,P84045,"THE PARK MEDICAL CENTRE",394,2177.29,5114
2015-03-01,P84041,"CORNERSTONE FAMILY PRACTICE",485,2810.45,6118
2015-03-01,P84055,"MERSEYBANK SURGERY",216,1204.64,2593
2015-03-01,P84028,"GORTON MEDICAL CENTRE",701,3093.39,8257
2015-03-01,P84679,"WILLOWBANK SURGERY",139,585.75,1628
2015-03-01,P84029,"BENCHILL MEDICAL PRACTICE",809,4957.26,9432
2015-03-01,Y02849,"CITY HEALTH CENTRE",644,2808.71,7461
2015-03-01,P84059,"LIME SQUARE MEDICAL CENTRE",497,2240.2,5728
2015-03-01,P84025,"ST GEORGE'S MEDICAL CENTRE",628,3525.63,7065
2015-03-01,P84049,"THE AVENUE MEDICAL CENTRE",878,4959.58,9872
2015-03-01,P84024,"BOWLAND MEDICAL PRACTICE",726,3393.05,7558
2015-03-01,P84014,"RK MEDICAL PRACTICE",472,2433.98,4300
2015-03-01,Y02890,"HAWTHORN MC",527,2957.07,4076
2015-04-01,P84627,"DR TIWARI'S PRACTICE",1,3.12,678
2015-04-01,P84605,"FERNCLOUGH SURGERY",18,80.66,2139
2015-04-01,P84062,"BROOKDALE SURGERY",24,230.16,2812
2015-04-01,P84683,"THE DOC'S SURGERY",126,932.11,6494
2015-04-01,P84630,"THE ARCH MEDICAL PRACTICE",253,1428.38,12942
2015-04-01,P84623,"ALEESHAN MEDICAL CENTRE",26,65.2,1298
2015-04-01,P84650,"THE ALEXANDRA PRACTICE",136,681.44,5788
2015-04-01,P84005,"THE VALLANCE CENTRE",174,925.76,7024
2015-04-01,P84072,"THE ROBERT DARBISHIRE PRACTICE",488,2999.09,19648
2015-04-01,P84669,"CORNBROOK MEDICAL PRACTICE",284,1587.35,10501
2015-04-01,P84068,"CHORLTON FAMILY PRACTICE",270,1403.37,9771
2015-04-01,P84689,"LONGSIGHT MEDICAL PRACTICE",142,768.29,4805
2015-04-01,P84018,"MAULDETH MEDICAL CENTRE",176,1217.1,5940
2015-04-01,P84026,"DICKENSON ROAD MEDICAL CENTRE",197,1293.44,6442
2015-04-01,P84639,"FALLOWFIELD MEDICAL CENTRE",66,286.34,2146
2015-04-01,P84009,"AILSA CRAIG MEDICAL CENTRE",288,1696.5,9352
2015-04-01,P84039,"THE RANGE MEDICAL CENTRE",257,1410.94,8177
2015-04-01,Y02520,"SIMPSON MEDICAL PRACTICE",162,1164.6,5043
2015-04-01,P84010,"THE BORCHARDT MEDICAL CENTRE",355,2393.12,10964
2015-04-01,P84034,"BARLOW MEDICAL CENTRE",451,2803.94,13431
2015-04-01,P84027,"WEST POINT MEDICAL CENTRE",244,1238.89,7200
2015-04-01,P84665,"AL-SHIFA MEDICAL CENTRE",96,344.84,2802
2015-04-01,Y02325,"CHARLESTOWN MD",113,406.85,3297
2015-04-01,P84035,"BODEY MEDICAL CENTRE",585,2748.53,16795
2015-04-01,P84038,"ASHVILLE SURGERY",283,2041.71,8049
2015-04-01,P84023,"SURREY LODGE PRACTICE",306,1584.77,8406
2015-04-01,P84050,"MOUNT ROAD SURGERY",267,1271.53,7309
2015-04-01,P84652,"CORKLAND ROAD MEDICAL PRACTICE",261,1693.81,7019
2015-04-01,P84616,"MANCHESTER MEDICAL",248,988.75,6581
2015-04-01,P84053,"ASHCROFT SURGERY",308,1923.12,7957
2015-04-01,P84635,"THE WHITSWOOD PRACTICE",138,612.7,3520
2015-04-01,P84074,"WELLFIELD MEDICAL CENTRE",383,3493.72,9688
2015-04-01,P84061,"BROOKLANDS MEDICAL PRACTICE",222,1437.18,5600
2015-04-01,P84042,"FLORENCE HOUSE MEDICAL PRACTICE",324,1503.08,8122
2015-04-01,P84611,"DR CHIU, KOH AND GAN",241,963.48,5871
2015-04-01,P84682,"BURNAGE HEALTHCARE PRACTICE",96,537.45,2311
2015-04-01,P84037,"DR CUNNINGHAM & PARTNERS",289,1458.34,6908
2015-04-01,P84004,"FIVE OAKS FAMILIY PRACTICE",369,2399.28,8801
2015-04-01,P84046,"CHEETHAM HILL PRIMARY CARE CENTRE",420,2169.63,9904
2015-04-01,P84071,"WILBRAHAM SURGERY",181,1105.39,4225
2015-04-01,P84676,"OSWALD ROAD MEDICAL PRACTICE",192,1079.98,4475
2015-04-01,P84030,"NEW COLLEGIATE MEDICAL CENTRE",564,3992.86,13119
2015-04-01,Y02960,"NEW BANK HEALTH",217,1084.97,5024
2015-04-01,P84056,"PRINCESS ROAD SURGERY",197,699.11,4533
2015-04-01,P84070,"NEWTON HEATH MEDICAL CENTRE",243,1164.4,5585
2015-04-01,P84684,"JOLLY MEDICAL CENTRE",138,678.9,3154
2015-04-01,P84644,"PARKSIDE SURGERY",174,833.63,3943
2015-04-01,P84017,"LADYBARN GROUP PRACTICE",460,2584.72,10305
2015-04-01,P84673,"ANCOATS URBAN VILLAGE MEDICAL PRACTICE",436,2239.55,9628
2015-04-01,P84626,"WILMSLOW ROAD SURGERY",213,887.72,4625
2015-04-01,P84640,"QUEENS MEDICAL CENTRE",146,867.36,3063
2015-04-01,P84033,"BEACON MEDICAL CENTRE",184,776.39,3790
2015-04-01,P84663,"THE NEVILLE FAMILY CENTRE",192,2260.12,3938
2015-04-01,P84064,"NEW ISLINGTON MEDICAL CENTRE",192,1440.13,3935
2015-04-01,P84065,"THE SINGH MEDICAL PRACTICE",182,810.46,3720
2015-04-01,P84637,"DR KHAN'S PRACTICE",128,615.94,2599
2015-04-01,Y01695,"MP VICTORIA MILL",120,631.65,2436
2015-04-01,P84040,"CONRAN MEDICAL CENTRE",251,1250.48,5092
2015-04-01,P84651,"NORTHERN MOOR MEDICAL PRACTICE",148,791.1,2990
2015-04-01,P84678,"DIDSBURY MEDICAL CENTRE - DR WHITAKER",657,3182.91,13069
2015-04-01,P84022,"KINGSWAY MEDICAL PRACTICE",298,1629.9,5857
2015-04-01,P84051,"EASTLANDS MEDICAL CENTRE",277,1449.58,5315
2015-04-01,P84645,"PARK VIEW MEDICAL CENTRE",347,1890.76,6299
2015-04-01,P84631,"ARTANE MEDICAL CENTRE",113,949.38,2033
2015-04-01,P84690,"DAM HEAD MEDICAL CENTRE",149,551.4,2678
2015-04-01,P84032,"DRS HANIF & BANNURU",362,3836.86,6466
2015-04-01,P84016,"LEVENSHULME MEDICAL PRACTICE",393,2206.85,7019
2015-04-01,P84672,"WOODLANDS MEDICAL PRACTICE",175,904.68,3085
2015-04-01,P84679,"WILLOWBANK SURGERY",94,354.21,1656
2015-04-01,P84012,"NORTHENDEN GROUP PRACTICE",638,3847.56,10923
2015-04-01,P84025,"ST GEORGE'S MEDICAL CENTRE",412,2179.51,7035
2015-04-01,P84021,"THE MAPLES MEDICAL CENTRE",462,2743.46,7759
2015-04-01,P84066,"DAVID MEDICAL CENTRE",248,1264.27,4157
2015-04-01,P84043,"CORNISHWAY GROUP PRACTICE",533,2643.7,8884
2015-04-01,P84020,"PEEL HALL MEDICAL CENTRE",503,2600.25,8361
2015-04-01,P84019,"VALENTINE MEDICAL CENTRE",636,3879.51,10478
2015-04-01,P84054,"WHITLEY ROAD MEDICAL CENTRE",407,2115.79,6641
2015-04-01,P84041,"CORNERSTONE FAMILY PRACTICE",387,2083.18,6208
2015-04-01,P84052,"WEST GORTON MEDICAL PRACTICE",402,1672.45,6420
2015-04-01,P84048,"TREGENNA GROUP PRACTICE",414,1768.09,6572
2015-04-01,P84047,"DROYLSDEN RD FAMILY PRACTICE",305,1162.96,4788
2015-04-01,P84059,"LIME SQUARE MEDICAL CENTRE",373,2136.94,5790
2015-04-01,P84045,"THE PARK MEDICAL CENTRE",331,1405.9,5131
2015-04-01,P84067,"HAZELDENE MEDICAL CENTRE",456,3639.45,6575
2015-04-01,P84055,"MERSEYBANK SURGERY",180,1158.59,2576
2015-04-01,P84029,"BENCHILL MEDICAL PRACTICE",681,3812.06,9494
2015-04-01,P84028,"GORTON MEDICAL CENTRE",605,2415.25,8333
2015-04-01,P84014,"RK MEDICAL PRACTICE",319,1557.85,4268
2015-04-01,P84049,"THE AVENUE MEDICAL CENTRE",756,3807.09,9988
2015-04-01,Y02849,"CITY HEALTH CENTRE",625,2631.93,7641
2015-04-01,P84024,"BOWLAND MEDICAL PRACTICE",653,3672.11,7589
2015-04-01,Y02890,"HAWTHORN MC",437,2698.26,4312
2015-05-01,P84627,"DR TIWARI'S PRACTICE",0,0,678
2015-05-01,P84062,"BROOKDALE SURGERY",11,33.19,2812
2015-05-01,P84683,"THE DOC'S SURGERY",130,842.18,6494
2015-05-01,P84005,"THE VALLANCE CENTRE",148,497.5,7024
2015-05-01,P84072,"THE ROBERT DARBISHIRE PRACTICE",414,1980.88,19648
2015-05-01,P84630,"THE ARCH MEDICAL PRACTICE",275,1934.71,12942
2015-05-01,P84623,"ALEESHAN MEDICAL CENTRE",28,67.05,1298
2015-05-01,P84605,"FERNCLOUGH SURGERY",48,154.5,2139
2015-05-01,P84026,"DICKENSON ROAD MEDICAL CENTRE",150,574.95,6442
2015-05-01,P84068,"CHORLTON FAMILY PRACTICE",235,1481.09,9771
2015-05-01,P84639,"FALLOWFIELD MEDICAL CENTRE",52,313.79,2146
2015-05-01,P84039,"THE RANGE MEDICAL CENTRE",208,1409.83,8177
2015-05-01,P84010,"THE BORCHARDT MEDICAL CENTRE",292,1601.36,10964
2015-05-01,P84034,"BARLOW MEDICAL CENTRE",390,2891.19,13431
2015-05-01,P84650,"THE ALEXANDRA PRACTICE",172,1051.55,5788
2015-05-01,Y02325,"CHARLESTOWN MD",98,459.5,3297
2015-05-01,P84669,"CORNBROOK MEDICAL PRACTICE",313,1875.51,10501
2015-05-01,P84046,"CHEETHAM HILL PRIMARY CARE CENTRE",296,1671.13,9904
2015-05-01,P84009,"AILSA CRAIG MEDICAL CENTRE",284,1823.12,9352
2015-05-01,P84665,"AL-SHIFA MEDICAL CENTRE",87,238.11,2802
2015-05-01,P84035,"BODEY MEDICAL CENTRE",529,2967.94,16795
2015-05-01,P84611,"DR CHIU, KOH AND GAN",185,755.08,5871
2015-05-01,P84679,"WILLOWBANK SURGERY",54,201.96,1656
2015-05-01,P84027,"WEST POINT MEDICAL CENTRE",238,1295.7,7200
2015-05-01,P84689,"LONGSIGHT MEDICAL PRACTICE",161,931.83,4805
2015-05-01,P84616,"MANCHESTER MEDICAL",221,1191.67,6581
2015-05-01,P84018,"MAULDETH MEDICAL CENTRE",200,1290.55,5940
2015-05-01,P84050,"MOUNT ROAD SURGERY",248,1325.25,7309
2015-05-01,Y02520,"SIMPSON MEDICAL PRACTICE",172,1134.75,5043
2015-05-01,P84023,"SURREY LODGE PRACTICE",289,1735.76,8406
2015-05-01,P84038,"ASHVILLE SURGERY",284,2031.18,8049
2015-05-01,P84037,"DR CUNNINGHAM & PARTNERS",244,1254.46,6908
2015-05-01,P84652,"CORKLAND ROAD MEDICAL PRACTICE",254,1844.59,7019
2015-05-01,P84635,"THE WHITSWOOD PRACTICE",132,1028.22,3520
2015-05-01,P84042,"FLORENCE HOUSE MEDICAL PRACTICE",306,1341.65,8122
2015-05-01,P84074,"WELLFIELD MEDICAL CENTRE",367,2543.74,9688
2015-05-01,P84682,"BURNAGE HEALTHCARE PRACTICE",88,408.79,2311
2015-05-01,Y02960,"NEW BANK HEALTH",192,1099.27,5024
2015-05-01,P84017,"LADYBARN GROUP PRACTICE",399,2224.88,10305
2015-05-01,P84061,"BROOKLANDS MEDICAL PRACTICE",217,1065.96,5600
2015-05-01,P84640,"QUEENS MEDICAL CENTRE",120,913.04,3063
2015-05-01,P84070,"NEWTON HEATH MEDICAL CENTRE",220,1046.69,5585
2015-05-01,P84053,"ASHCROFT SURGERY",314,1997.58,7957
2015-05-01,P84644,"PARKSIDE SURGERY",158,748.01,3943
2015-05-01,P84676,"OSWALD ROAD MEDICAL PRACTICE",180,1145.17,4475
2015-05-01,P84684,"JOLLY MEDICAL CENTRE",127,635.71,3154
2015-05-01,P84673,"ANCOATS URBAN VILLAGE MEDICAL PRACTICE",390,1974.08,9628
2015-05-01,P84004,"FIVE OAKS FAMILIY PRACTICE",365,2646.51,8801
